gender,sport,location,year,rank,name,country,results 
M,10000m,amsterdam,1928,7,toivo aarne loukola,FIN,0:31:39.00
M,10000m,amsterdam,1928,8,kaarlo kalle matilainen,FIN,0:31:45.00
M,10000m,amsterdam,1928,9,wally beavers,GBR,0:31:48.00
M,10000m,amsterdam,1928,10,suttie smith,GBR,0:31:50.00
M,10000m,amsterdam,1928,13,arturo pena,ESP,0:32:21.80
M,marathon,amsterdam,1928,1,boughera el ouafi,FRA,2:32:57.00
M,marathon,amsterdam,1928,2,manuel plaza reyes,CHI,2:33:23.00
M,marathon,amsterdam,1928,3,martti b. marttelin,FIN,2:35:02.00
M,marathon,amsterdam,1928,4,kanematsu yamada,JPN,2:35:29.00
M,marathon,amsterdam,1928,5,joseph ray,USA,2:36:04.00
M,marathon,amsterdam,1928,6,seiichiro tsuda,JPN,2:36:20.00
M,marathon,amsterdam,1928,7,yrjo korholin-koski,FIN,2:36:40.00
M,marathon,amsterdam,1928,8,samuel ferris,GBR,2:37:41.00
M,marathon,amsterdam,1928,9,whitey michelsen,USA,2:38:56.00
M,marathon,amsterdam,1928,10,cliff bricker,CAN,2:39:24.00
M,marathon,amsterdam,1928,11,harry wood,GBR,2:41:15.00
